OBJECTID,GEOID10,NAME10,PLNG_REGION,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,Urban,Rural,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,HUNVFlag,GroupQuartersFlag,OHU2010,NUMGQTRS,PCTGQTRS,LowIncomeTracts,POP2010,UATYP10,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lahunvhalf,lahunvhalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lahunv1,lahunv1share,GlobalID
730,13089022302,223.02,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2038,0,0,0,4132,U,2374.513394,0.57466442,733.5035588,0.1775178,389.8435134,0.52327988,258.7063018,0.55876091,21.35539263,0.0104786,0,0,0,0,0,0,0,0,0,0,{E331AF63-8E10-4E9E-9549-1CE772ADEA07}
731,13089022007,220.07,ARC 10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1263,19,0.0050225,1,3783,U,1775.532004,0.46934497,1131.685811,0.29915036,535.8696655,0.47845506,41.78105672,0.36018152,78.27896838,0.0619786,0,0,0,0,0,0,0,0,0,0,{DA547AE8-A4DB-4644-ABCD-196951CB6ABA}
732,13089021602,216.02,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2120,0,0,0,4172,U,3006.289695,0.72058718,335.5845482,0.08043733,576.5518987,0.80076653,673.7094393,0.73952738,103.5500609,0.04884437,377.5606323,0.09049871,15.75769512,0.00377701,76.26643828,0.10592561,77.6893166,0.08527916,2.3705447,0.00111818,{616611FF-CA77-4DE3-AB72-21EAA27E417A}
733,13089023803,238.03,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1902,1,0.0001925,1,5194,U,4303.314497,0.82851646,1929.415004,0.37146997,922.8555692,0.82767316,550.0836377,0.84110648,103.4376369,0.05438362,299.7069444,0.05770253,130.1958807,0.02506659,63.4102804,0.05687021,35.61588618,0.05445854,8.46744218,0.00445186,{62ECAE2D-E4C9-4153-8CBA-3352DD786D2F}
734,13089022402,224.02,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1120,3835,0.6585952,1,5823,U,5011.821191,0.860694,2698.670935,0.46345027,117.4126326,0.57838735,129.2019229,0.37449833,228.5188083,0.20403465,33.62896442,0.0057752,21.32746029,0.00366262,0.16434033,0.00080956,0,0,0,0,{95E9D18A-6D26-49A0-8899-2B1EB5474DC3}
735,13089022700,227,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1685,307,0.0692533,0,4433,U,4433.000025,1.00000001,1296.810248,0.29253558,1017.000015,1.00000001,391.0000042,1.00000001,143.1383684,0.08494859,3226.511601,0.7278393,941.4619584,0.21237581,754.9418043,0.74232232,332.8616522,0.85130857,112.6651316,0.06686358,{355BA26F-44A5-4A7D-8772-E0233F910ED2}
736,13089022403,224.03,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1598,0,0,0,4052,U,2973.052023,0.73372459,278.2036057,0.06865834,704.7679157,0.66929527,389.8933187,0.83848026,31.11148965,0.01946902,1101.875686,0.27193378,104.6892333,0.02583643,266.273264,0.2528711,142.6746152,0.30682713,11.80248255,0.00738578,{8811CC1C-FF7D-4C64-8476-A042A282CC3C}
737,13089023425,234.25,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2076,11,0.002004,0,5489,U,3531.925639,0.64345521,775.206118,0.14122902,861.0354934,0.62034257,325.358755,0.7088426,68.89406095,0.03318596,328.2975321,0.05981008,83.06788848,0.01513352,84.03989352,0.06054747,27.37799663,0.05964705,7.93297385,0.00382128,{7AB4E72F-126D-4FF8-9B41-B2A5E453F9C3}
738,13089022204,222.04,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,2662,66,0.0101398,1,6509,U,2320.797714,0.35655211,826.8901972,0.12703798,490.8158406,0.36573461,168.7018715,0.2939057,191.2550613,0.07184638,10.59688091,0.00162804,3.42313451,0.00052591,1.72358775,0.00128434,1.09497818,0.00190763,0.79007712,0.0002968,{B4E99964-9F6B-42AC-BF5D-F48F9F4C4F68}
739,13089023423,234.23,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,3163,66,0.0075429,0,8750,U,6978.467366,0.79753913,1803.286003,0.20608983,1982.39199,0.79678135,447.1541843,0.86156876,155.4112497,0.04913413,5353.498842,0.61182844,1260.974368,0.14411136,1513.498837,0.60831947,322.3026595,0.62100705,116.2125588,0.03674125,{7AF82483-02E7-4EFC-89B5-673B16604FD3}
740,13089023419,234.19,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2995,17,0.0019207,0,8851,U,8850.999902,0.99999999,2023.414212,0.22860854,2465.999974,0.99999999,636.9999978,1,85.67666198,0.02860656,8339.531784,0.94221351,1900.292222,0.21469803,2308.133648,0.93598283,613.2260402,0.96267824,79.66504379,0.02659935,{B2C1202E-6F82-4946-892A-6AF292189271}
741,13089023312,233.12,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,3186,27,0.0029233,0,9236,U,8019.492765,0.86828635,2245.66892,0.24314302,2330.457896,0.85931338,497.0451026,0.90044403,80.34653974,0.02521863,5641.568369,0.61082377,1493.425544,0.16169614,1651.145934,0.60882962,346.7763532,0.62821803,57.30878742,0.01798769,{9BFA16A8-1C97-46BC-9AB9-1B1835BAA8E5}
742,13089023311,233.11,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1361,4,0.0009838,0,4066,U,3407.499175,0.83804702,788.7553412,0.19398803,985.1871027,0.84565417,200.2132903,0.82054627,9.21122099,0.00676798,2111.210126,0.51923515,574.4575312,0.14128321,633.1464532,0.54347335,113.1926897,0.46390447,3.68312687,0.00270619,{D31E2418-5993-4ADD-811F-4F5EEAE07C2F}
743,13089023213,232.13,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,2151,59,0.010101,1,5841,U,2524.642927,0.43222786,1303.918532,0.2232355,709.7912761,0.45123412,234.6562511,0.44953305,160.9074397,0.07480588,89.72786427,0.01536173,51.07116133,0.00874356,20.43916851,0.01299375,23.5125722,0.04504324,9.09334353,0.0042275,{AE27B1D3-D0D2-489B-8306-31F32D490199}
744,13089022301,223.01,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3008,0,0,0,5657,U,3377.679074,0.59707956,1033.979868,0.18277883,460.457147,0.60826572,620.0450839,0.7407946,92.2202088,0.03065831,0,0,0,0,0,0,0,0,0,0,{904582F4-8615-4123-886F-7E4C1D1EF9ED}
745,13089023602,236.02,ARC 10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,879,2,0.0008643,1,2314,U,1724.009101,0.74503418,764.6823883,0.33045911,345.5390013,0.72745053,307.8210929,0.78325978,95.90863266,0.10911107,0,0,0,0,0,0,0,0,0,0,{BFF9D9E2-B045-41D2-81CB-6113D3010DF0}
746,13089023504,235.04,ARC 10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1324,3,0.0008601,1,3488,U,967.4317617,0.27736002,485.0668007,0.13906732,202.6796912,0.2282429,166.9925817,0.39200137,36.42643124,0.02751241,0,0,0,0,0,0,0,0,0,0,{4F30D2BB-6BBF-4A5F-BAE8-219E197BBF09}
747,13089023411,234.11,ARC 10,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1293,5,0.0013924,1,3591,U,3254.140274,0.90619334,1497.419814,0.41699243,771.1263819,0.91365685,435.8438007,0.90050372,82.81860222,0.06405151,1522.580697,0.42399908,743.95881,0.20717316,401.0975654,0.47523408,182.4628694,0.3769894,42.82141134,0.03311787,{A382B817-4EBD-42D0-953F-50AD2F5487CB}
748,13089023410,234.1,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1503,0,0,1,3761,U,2315.950088,0.6157804,1263.700035,0.33600107,639.1895289,0.61578953,164.4860902,0.6278095,116.2510909,0.07734604,67.32967806,0.01790207,33.55885649,0.00892285,20.10812104,0.01937199,2.97581303,0.01135807,2.60522838,0.00173335,{8F437B9E-E2DE-403E-9D1D-4D464E59BE00}
749,13089023501,235.01,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1299,19,0.0053521,1,3550,U,1795.01943,0.50563928,1221.033469,0.34395309,485.6623628,0.51887005,165.9142687,0.43776852,137.2891994,0.10568838,0,0,0,0,0,0,0,0,0,0,{92005771-B1B9-473B-9C1C-B00E1E9778A4}
750,13089023114,231.14,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,835,11,0.0045193,0,2434,U,2434.000013,1.00000001,736.7236041,0.3026802,616.999996,0.99999999,226.9999992,1,80.45237667,0.09635015,1137.084679,0.46716708,381.3191784,0.15666359,272.4696609,0.44160399,93.19469008,0.4105493,43.71493852,0.05235322,{52FA7223-1A8F-47E5-A6D6-F69AC4D13E32}
751,13089023112,231.12,ARC 10,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1790,2,0.0005011,1,3991,U,3277.672051,0.82126586,1961.980256,0.49160117,871.6134205,0.8316922,107.5846352,0.80890703,412.6954316,0.23055611,1040.340523,0.26067164,605.091391,0.15161398,245.9971891,0.23473014,25.42186676,0.19114186,171.5481465,0.09583695,{4ED9CECC-F3E6-408F-8BE2-E9045AE41EA3}
752,13089021912,219.12,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1317,5,0.0014489,0,3451,U,3424.460285,0.99230956,458.6343301,0.13289897,597.475184,0.99248369,788.3721319,0.99166306,12.44638958,0.00945056,2922.670642,0.84690543,431.4398852,0.1250188,517.834482,0.86019017,675.9711674,0.8502782,12.44638958,0.00945056,{830C0AEA-E83B-4D90-B285-668005AD0B65}
753,13089021910,219.1,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2002,7,0.0014666,0,4773,U,4772.999965,0.99999999,1204.390313,0.25233403,1109.00001,1.00000001,345.999999,1,53.02143758,0.02648423,3844.5895,0.80548701,1042.588659,0.21843467,869.6916774,0.78421251,296.2276093,0.85614916,41.44019827,0.0206994,{ABD95FA1-9C5D-4655-9CAD-EAEAED62261A}
754,13089021604,216.04,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1269,0,0,0,3132,U,2754.678052,0.87952684,181.7405248,0.05802699,687.0105412,0.89805299,513.4706718,0.89924811,33.78230116,0.0266212,991.0953601,0.31644169,76.94223498,0.02456649,280.8978273,0.3671867,164.4573424,0.28801636,10.81945759,0.00852597,{0C5BFB3C-D0D4-40D2-B143-4D64A3BB37CC}
755,13089021504,215.04,ARC 10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2882,266,0.0466013,1,5708,U,1868.158421,0.32728774,582.8852941,0.10211726,164.3556114,0.25842077,440.8982206,0.52301094,64.99868647,0.02255333,0,0,0,0,0,0,0,0,0,0,{5A3FC394-9A62-4B89-93B9-BB80901C4652}
756,13089021503,215.03,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1590,110,0.0284974,1,3860,U,1904.331711,0.49335018,831.3122223,0.21536586,435.6626379,0.48353234,96.94008104,0.23529146,187.4222827,0.11787565,0,0,0,0,0,0,0,0,0,0,{17149A9E-D3D0-4022-B5D1-9280E2BA490A}
757,13089023107,231.07,ARC 10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1691,11,0.0024708,1,4452,U,2906.989461,0.65296259,1342.138302,0.30146862,729.1384503,0.65747381,238.306405,0.61897768,74.39228637,0.04399307,1.94642496,0.0004372,0.740785,0.00016639,0,0,0.48660624,0.00126391,0.07164755,4.24E-05,{69C78401-BA3A-48D8-B31D-0E5FEB5AEAFA}
758,13089023418,234.18,ARC 10,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,6529,19,0.0011454,0,16588,R,16584.21218,0.99977165,5127.411385,0.30910365,4851.622766,0.99971621,829.8539615,0.99982405,267.203774,0.04092568,15080.15147,0.90910004,4597.954036,0.27718556,4380.338395,0.90260424,767.5319545,0.92473729,237.3318626,0.03635042,{C2D73566-E00B-4673-95FC-2D79E85BB68F}
759,13089023101,231.01,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1676,12,0.0026762,1,4484,U,3230.704023,0.72049599,1418.130665,0.31626464,793.6741949,0.72415529,273.4203939,0.68698591,173.9773986,0.10380513,0.62201583,0.00013872,0.34969047,7.80E-05,0.1036693,9.46E-05,0.1036693,0.00026048,0.03829382,2.29E-05,{F516DBA1-A886-463B-9D3B-3B9DB6717E48}
760,13089022401,224.01,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2135,205,0.0461296,0,4444,U,4146.726049,0.93310667,653.6572791,0.1470876,697.6966229,0.93399816,399.2152888,0.92840765,14.84337481,0.0069524,803.9729421,0.180912,43.10608582,0.00969984,161.0585959,0.21560722,96.74631794,0.22499144,0,0,{C53458DD-D028-4373-8624-1B447C151250}
761,13089020900,209,ARC 10,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,2500,0,0,1,5402,U,5292.09927,0.97965555,2097.044675,0.38819783,731.9099262,0.9797991,737.8187038,0.99169181,355.261189,0.14210448,1671.944362,0.30950469,801.0292312,0.14828383,246.9240169,0.33055424,223.6701148,0.30063187,106.1020451,0.04244082,{34BABE54-4843-4BD1-B2C5-0BCE37949489}
762,13089020700,207,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,939,0,0,0,2032,U,1994.743287,0.981665,867.8254372,0.42707945,363.6189514,0.98010499,173.78226,0.97630483,127.9922753,0.136307,0,0,0,0,0,0,0,0,0,0,{B95FB04D-43B5-440F-BDC0-76DBD75D8E45}
763,13089020600,206,ARC 10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,865,0,0,1,2000,U,970.1230869,0.48506154,470.3229976,0.2351615,342.7893899,0.68557878,44.39499104,0.43101933,73.4408778,0.08490275,0,0,0,0,0,0,0,0,0,0,{D41FACFB-13D4-49D9-B25C-C8D4D29C53FE}
764,13089020500,205,ARC 10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1425,17,0.0060671,1,2802,U,1009.944762,0.3604371,350.8888705,0.12522801,122.6291672,0.34739141,128.226675,0.30603025,27.15603588,0.01905687,0,0,0,0,0,0,0,0,0,0,{C06D8AC6-DD7E-4332-9EAB-93B6F5A158F0}
765,13089021410,214.1,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1781,20,0.0043716,1,4575,U,2219.969104,0.48523915,1174.003267,0.25661274,563.52148,0.57036587,52.29578033,0.23451023,115.7721703,0.06500403,0,0,0,0,0,0,0,0,0,0,{E27DCC47-3F95-46EB-A5B1-A4E0DEDDA77C}
766,13089021216,212.16,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3972,150,0.0194502,0,7712,U,1718.125061,0.22278593,318.3385365,0.04127834,342.4755779,0.24925442,206.4531421,0.29964172,64.03886157,0.01612257,0,0,0,0,0,0,0,0,0,0,{ECB68398-BB3B-431D-BFAD-D1934B78F0CC}
767,13089021911,219.11,ARC 10,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1048,0,0,1,2659,U,2658.999995,1,1630.831386,0.61332508,797.000001,1,35.00000014,1,127.2322157,0.12140479,828.1812735,0.31146343,464.8646888,0.17482689,205.5896779,0.25795443,15.75248606,0.45007103,34.51829431,0.0329373,{5FA13E63-0275-4320-B57B-C5D863BD0CC3}
768,13089020802,208.02,ARC 10,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1730,0,0,1,3945,U,2774.317805,0.70324913,953.7172576,0.24175342,464.1429617,0.53596185,375.8876692,0.77823534,214.7634197,0.12414071,1515.606544,0.38418417,394.2756476,0.09994313,249.5679394,0.28818469,198.9866745,0.41198069,73.73499256,0.04262138,{B80A3EAA-81AC-40F0-8268-6B3BB8DCFBA8}
769,13089021416,214.16,ARC 10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1081,0,0,1,3280,U,222.2982448,0.06777386,149.2012117,0.04548817,41.61374488,0.05195224,15.20780597,0.17891536,17.83241714,0.01649622,0,0,0,0,0,0,0,0,0,0,{F73AAE65-43AB-46F7-84E1-2118EEDDD87E}
770,13089021413,214.13,ARC 10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1422,0,0,1,5137,U,456.8094246,0.08892533,298.6478354,0.05813662,86.77661029,0.05855372,34.9182805,0.29591763,41.82832465,0.02941514,0,0,0,0,0,0,0,0,0,0,{7E6163B5-AFA4-4443-B8F1-2F86140265D0}
771,13089021411,214.11,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1638,0,0,0,3007,U,531.7942694,0.1768521,80.19078683,0.02666804,81.68892185,0.24384753,47.29119255,0.31527462,8.68943527,0.00530491,0,0,0,0,0,0,0,0,0,0,{A5EF5495-D9B9-4AE0-9B89-948448F9C0A0}
772,13089020400,204,ARC 10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1222,0,0,0,2376,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{AB1E4316-3591-4E5B-BCE3-82E9508C0C22}
773,13089020300,203,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1518,44,0.0123111,0,3574,U,1282.696657,0.35889666,133.501559,0.03735354,302.6259174,0.36242625,56.51287284,0.44150682,41.57030743,0.02738492,0,0,0,0,0,0,0,0,0,0,{36F27F45-63D2-42B7-90A4-FD352414371A}
774,13089020100,201,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,675,0,0,0,1750,U,950.8309985,0.543332,138.6514377,0.07922939,223.4473169,0.47541982,71.72818873,0.52741315,32.31651998,0.04787633,0,0,0,0,0,0,0,0,0,0,{A7F60782-0DC4-484F-9184-4E1308013FA8}
775,13089023802,238.02,ARC 10,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1238,1237,0.2816485,1,4392,U,3318.264071,0.75552461,1726.923776,0.39319758,775.018771,0.72296527,120.7972544,0.51622758,153.3986455,0.12390844,1410.403945,0.32113022,672.5278932,0.15312566,152.698803,0.14244291,37.7919483,0.16150405,38.7820327,0.03132636,{B9B3B6D5-0A81-4234-A75E-36ADC977495D}
776,13089023801,238.01,ARC 10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1554,3,0.0008069,1,3718,U,2106.284798,0.56651017,1100.65151,0.29603322,387.5183188,0.55999757,235.3481448,0.58544315,92.75349161,0.05968693,11.93908229,0.00321116,7.27422461,0.00195649,1.62867494,0.00235358,1.68055012,0.00418047,0.56982156,0.00036668,{AF20869B-8A9C-402C-AE37-57CD8DFF7626}
777,13089023700,237,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,2311,13,0.0022207,1,5854,U,3415.659085,0.58347439,1968.118597,0.33620065,908.0227649,0.58962517,387.6537168,0.63033125,225.1520338,0.09742624,1.15685987,0.00019762,0.64509773,0.0001102,0.25048816,0.00016265,0.09228512,0.00015006,0.06451543,2.79E-05,{6CE96412-B043-494E-92D8-CE6F0D8FBCB1}
778,13089023506,235.06,ARC 10,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,2096,224,0.0379019,1,5910,U,4945.234008,0.83675702,2160.186996,0.36551387,1090.371978,0.86951513,698.0966845,0.74107928,222.6764188,0.10623875,1902.701655,0.32194613,664.7799905,0.11248392,390.8028879,0.31164505,297.377643,0.31568752,74.14824594,0.03537607,{556D370D-7209-4159-8345-AFD238B0BEA3}
779,13089023505,235.05,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,994,8,0.0028975,1,2761,U,2618.785834,0.94849179,1245.450567,0.45108677,579.521796,0.94848084,396.1086218,0.94536664,163.6279219,0.16461562,169.2256557,0.06129144,100.8410283,0.03652337,34.57411223,0.05658611,28.38186487,0.06773715,10.37056582,0.01043316,{3DCAFA67-8F49-4FC7-B550-8B1F6C6414AE}
780,13089023427,234.27,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1011,6,0.0021119,0,2841,U,2840.999993,1,529.665281,0.18643621,700.9999954,0.99999999,220.000002,1.00000001,11.77639712,0.01164827,1966.619879,0.69222805,365.1512349,0.12852912,446.9940551,0.637652,168.4618244,0.76573557,7.69909006,0.00761532,{53711D55-2F11-449A-8334-CE017AF49CEB}
781,13089023424,234.24,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1698,5,0.0009829,0,5087,U,5087.000074,1.00000001,1598.611594,0.31425429,1418.000011,1.00000001,282.0000035,1.00000001,13.79775647,0.00812589,4792.159001,0.9420403,1518.369067,0.29848026,1342.972929,0.94708951,264.0201103,0.93624153,13.01551353,0.0076652,{B5F9DECC-999C-4352-9A58-7FBA8CFC9BCA}
782,13089023422,234.22,ARC 10,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1809,3,0.0005818,1,5156,U,5155.999985,1,1434.201662,0.27816169,1519.999992,0.99999999,218.9999967,0.99999999,133.2224947,0.07364428,5155.625513,0.99992737,1434.070498,0.27813625,1519.901075,0.99993492,218.9611364,0.99982254,133.216019,0.0736407,{D252438A-F5F6-4BE9-B317-88F5ACC148A1}
783,13089023421,234.21,ARC 10,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,2972,136,0.0174538,1,7792,U,7791.999994,1,3058.699265,0.39254354,2359.999989,1,357.0000005,1,277.2533742,0.09328848,5857.933204,0.75178814,2224.186492,0.28544488,1810.227724,0.76704565,240.7763708,0.67444362,165.7285645,0.05576331,{5A72DAC4-C536-486E-8EF2-225C258C34CA}
784,13089023315,233.15,ARC 10,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1750,37,0.0069785,0,5302,R,5302.000021,1,1857.6712,0.35037178,1601.000012,1.00000001,290.0000005,1,69.07233098,0.0394699,5296.806747,0.99902051,1856.591524,0.35016815,1599.936752,0.99933589,289.0943953,0.99687723,68.97441133,0.03941395,{7C7BB78A-7D5E-4188-8BE8-2EF4269D7C1E}
785,13089023314,233.14,ARC 10,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,2011,25,0.004335,1,5767,U,5766.999962,0.99999999,3019.415327,0.52356777,1579.999991,0.99999999,394.999999,1,79.55132644,0.03955809,5189.918951,0.89993393,2766.135769,0.479649,1409.449667,0.89205675,360.367429,0.9123226,73.9574897,0.03677647,{C96DCFDC-06FD-4C89-A8C6-83E131711B7F}
786,13089023115,231.15,ARC 10,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,7,3219,0.9972119,1,3228,U,3227.999874,0.99999996,3227.999874,0.99999996,53.99999762,0.99999996,21.99999931,0.99999997,0,0,3227.999874,0.99999996,3227.999874,0.99999996,53.99999762,0.99999996,21.99999931,0.99999997,0,0,{98D36726-CE57-4990-BFBB-3FFC219D986E}
787,13089023413,234.13,ARC 10,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1274,7,0.0020337,1,3442,U,3100.704832,0.90084394,1091.760525,0.31718783,660.340867,0.90210501,422.3184877,0.89664222,6.23030841,0.00489035,1483.511361,0.43100272,493.0421928,0.14324294,332.5548911,0.45430996,173.1891433,0.36770519,0.59434345,0.00046652,{8C9FD646-9EC9-4EB2-94F2-28A233E2FF43}
788,13089023414,234.14,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2249,14,0.0022422,0,6244,U,4840.04199,0.77515086,1566.182991,0.25083008,1126.067979,0.73551142,566.4715594,0.80350576,95.98148778,0.04267741,2170.025028,0.34753764,621.8012954,0.09958381,448.7595161,0.29311529,273.7115736,0.38824337,43.96630923,0.01954927,{3121292B-BB0A-4CF3-BCC9-B8ADF9F970D7}
789,13089023206,232.06,ARC 10,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,2533,13,0.0018028,1,7211,U,5430.008912,0.75301746,2283.672888,0.31669295,1439.663162,0.77276606,448.9585362,0.66512376,216.4981657,0.08547105,1041.672727,0.14445607,450.1757998,0.06242904,263.9220807,0.1416651,89.62403042,0.13277634,46.20319778,0.0182405,{C14EBBA4-1646-4A10-BE37-467204B1FDDC}
790,13089021907,219.07,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,3325,40,0.0046458,0,8610,U,6741.039005,0.78293136,1815.619827,0.21087338,1845.651794,0.82321668,637.7250822,0.56737107,147.8989621,0.04448089,2837.611802,0.32957164,802.525597,0.09320855,751.7929581,0.33532246,297.9148038,0.26504876,74.13188898,0.0222953,{9F21AD69-51FB-4807-B11F-3236B56D08E1}
791,13089023204,232.04,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2296,22,0.0033323,0,6602,U,4921.51205,0.74545775,1741.115971,0.26372553,1196.569542,0.71909227,462.0973668,0.78056988,40.01416877,0.01742777,542.2585983,0.0821355,201.6473359,0.03054337,132.7507687,0.07977811,34.31373238,0.05796239,7.38012974,0.00321434,{1058E732-DB5A-4A9A-9B8C-01F0346BF6B1}
792,13089023113,231.13,ARC 10,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1383,0,0,1,3187,U,3162.593973,0.99234201,1800.965354,0.56509738,816.5191656,0.99575508,124.5147006,0.9727711,538.6746943,0.38949725,2105.751922,0.6607317,1176.610724,0.36919069,572.8857052,0.6986411,64.87830032,0.50686172,326.6734347,0.23620639,{87850638-E108-4A63-8A03-F90DCF3099EE}
793,13089022010,220.1,ARC 10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,688,6,0.0027868,1,2153,U,1503.863936,0.69849695,686.5648944,0.31888755,426.6836545,0.69492452,108.8016911,0.68428737,73.32096118,0.10657116,24.81266689,0.01152469,11.32782412,0.00526141,6.22551107,0.01013927,2.90928614,0.0182974,1.41136169,0.0020514,{BC41E50C-63B1-427A-B14B-E37A0F7F9B1C}
794,13089023111,231.11,ARC 10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,582,1,0.0006289,0,1590,U,471.9464213,0.29682165,134.5784717,0.08464055,137.3357176,0.35395804,36.98450306,0.2175559,13.78928249,0.02369293,0,0,0,0,0,0,0,0,0,0,{D211392A-E9C0-46F0-974F-A58C55EDEB5D}
795,13089021814,218.14,ARC 10,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,2506,8,0.0013313,1,6009,U,5240.924292,0.87217911,3180.140789,0.52922962,1421.437197,0.92481275,172.7323559,0.63271925,284.9698064,0.11371501,2500.802265,0.41617611,1768.838396,0.29436485,729.8980788,0.47488489,45.58918702,0.16699336,174.3327586,0.06956614,{38465C7C-2A6B-435E-AD0E-F068C347EFB1}
796,13089021409,214.09,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1149,41,0.0121734,1,3368,U,1955.996916,0.58075918,1239.444504,0.36800609,422.7885881,0.54203665,36.472335,0.4862978,127.9945822,0.1113965,0,0,0,0,0,0,0,0,0,0,{95A5AF16-4256-4087-8A8C-8B63611369DF}
797,13089021218,212.18,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3329,0,0,0,5652,U,2969.813614,0.52544473,343.308248,0.06074102,440.0601888,0.57599501,308.234976,0.61646995,37.36508409,0.01122412,401.9156392,0.07111034,16.61392721,0.00293948,61.02667912,0.07987785,60.89657892,0.12179316,4.93335049,0.00148193,{E24A96B5-B4D4-4DF2-AEA8-3BFFB34997BC}
