OBJECTID,GEOID10,NAME10,PLNG_REGION,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,Urban,Rural,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,HUNVFlag,GroupQuartersFlag,OHU2010,NUMGQTRS,PCTGQTRS,LowIncomeTracts,POP2010,UATYP10,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lahunvhalf,lahunvhalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lahunv1,lahunv1share,GlobalID
745,13089023602,236.02,ARC 10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,879,2,0.0008643,1,2314,U,1724.00910076,0.74503418,764.68238833,0.33045911,345.53900129,0.72745053,307.82109286,0.78325978,95.90863266,0.10911107,0,0,0,0,0,0,0,0,0,0,{BFF9D9E2-B045-41D2-81CB-6113D3010DF0}
746,13089023504,235.04,ARC 10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1324,3,0.0008601,1,3488,U,967.4317617,0.27736002,485.06680067,0.13906732,202.67969123,0.2282429,166.99258165,0.39200137,36.42643124,0.02751241,0,0,0,0,0,0,0,0,0,0,{4F30D2BB-6BBF-4A5F-BAE8-219E197BBF09}
747,13089023411,234.11,ARC 10,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1293,5,0.0013924,1,3591,U,3254.14027443,0.90619334,1497.4198143,0.41699243,771.12638194,0.91365685,435.84380074,0.90050372,82.81860222,0.06405151,1522.58069708,0.42399908,743.95880996,0.20717316,401.09756536,0.47523408,182.4628694,0.3769894,42.82141134,0.03311787,{A382B817-4EBD-42D0-953F-50AD2F5487CB}
748,13089023410,234.10,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1503,0,0,1,3761,U,2315.95008813,0.6157804,1263.70003511,0.33600107,639.18952892,0.61578953,164.4860902,0.6278095,116.25109089,0.07734604,67.32967806,0.01790207,33.55885649,0.00892285,20.10812104,0.01937199,2.97581303,0.01135807,2.60522838,0.00173335,{8F437B9E-E2DE-403E-9D1D-4D464E59BE00}
749,13089023501,235.01,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1299,19,0.0053521,1,3550,U,1795.01943021,0.50563928,1221.03346887,0.34395309,485.66236281,0.51887005,165.91426872,0.43776852,137.28919937,0.10568838,0,0,0,0,0,0,0,0,0,0,{92005771-B1B9-473B-9C1C-B00E1E9778A4}
750,13089023114,231.14,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,835,11,0.0045193,0,2434,U,2434.00001319,1.00000001,736.7236041,0.3026802,616.99999596,0.99999999,226.99999919,1,80.45237667,0.09635015,1137.08467872,0.46716708,381.31917839,0.15666359,272.46966085,0.44160399,93.19469008,0.4105493,43.71493852,0.05235322,{52FA7223-1A8F-47E5-A6D6-F69AC4D13E32}
751,13089023112,231.12,ARC 10,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1790,2,0.0005011,1,3991,U,3277.67205088,0.82126586,1961.98025619,0.49160117,871.61342051,0.8316922,107.5846352,0.80890703,412.69543162,0.23055611,1040.34052341,0.26067164,605.09139099,0.15161398,245.9971891,0.23473014,25.42186676,0.19114186,171.54814648,0.09583695,{4ED9CECC-F3E6-408F-8BE2-E9045AE41EA3}
752,13089021912,219.12,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1317,5,0.0014489,0,3451,U,3424.46028487,0.99230956,458.63433009,0.13289897,597.47518401,0.99248369,788.37213192,0.99166306,12.44638958,0.00945056,2922.67064224,0.84690543,431.43988519,0.1250188,517.83448201,0.86019017,675.97116741,0.8502782,12.44638958,0.00945056,{830C0AEA-E83B-4D90-B285-668005AD0B65}
753,13089021910,219.10,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2002,7,0.0014666,0,4773,U,4772.9999647,0.99999999,1204.39031301,0.25233403,1109.00000981,1.00000001,345.99999904,1,53.02143758,0.02648423,3844.58950018,0.80548701,1042.58865897,0.21843467,869.69167736,0.78421251,296.22760933,0.85614916,41.44019827,0.0206994,{ABD95FA1-9C5D-4655-9CAD-EAEAED62261A}
754,13089021604,216.04,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1269,0,0,0,3132,U,2754.67805222,0.87952684,181.74052477,0.05802699,687.01054115,0.89805299,513.47067182,0.89924811,33.78230116,0.0266212,991.09536011,0.31644169,76.94223498,0.02456649,280.89782726,0.3671867,164.45734238,0.28801636,10.81945759,0.00852597,{0C5BFB3C-D0D4-40D2-B143-4D64A3BB37CC}
755,13089021504,215.04,ARC 10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2882,266,0.0466013,1,5708,U,1868.15842062,0.32728774,582.88529409,0.10211726,164.35561142,0.25842077,440.89822064,0.52301094,64.99868647,0.02255333,0,0,0,0,0,0,0,0,0,0,{5A3FC394-9A62-4B89-93B9-BB80901C4652}
756,13089021503,215.03,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1590,110,0.0284974,1,3860,U,1904.33171082,0.49335018,831.31222226,0.21536586,435.66263793,0.48353234,96.94008104,0.23529146,187.42228274,0.11787565,0,0,0,0,0,0,0,0,0,0,{17149A9E-D3D0-4022-B5D1-9280E2BA490A}
757,13089023107,231.07,ARC 10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1691,11,0.0024708,1,4452,U,2906.98946097,0.65296259,1342.13830163,0.30146862,729.13845027,0.65747381,238.30640499,0.61897768,74.39228637,0.04399307,1.94642496,0.0004372,0.740785,0.00016639,0,0,0.48660624,0.00126391,0.07164755,4.237e-05,{69C78401-BA3A-48D8-B31D-0E5FEB5AEAFA}
758,13089023418,234.18,ARC 10,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,6529,19,0.0011454,0,16588,R,16584.21217844,0.99977165,5127.41138536,0.30910365,4851.62276576,0.99971621,829.85396148,0.99982405,267.20377399,0.04092568,15080.15146685,0.90910004,4597.9540359,0.27718556,4380.33839465,0.90260424,767.53195452,0.92473729,237.33186257,0.03635042,{C2D73566-E00B-4673-95FC-2D79E85BB68F}
759,13089023101,231.01,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1676,12,0.0026762,1,4484,U,3230.70402319,0.72049599,1418.13066543,0.31626464,793.67419488,0.72415529,273.42039385,0.68698591,173.97739859,0.10380513,0.62201583,0.00013872,0.34969047,7.799e-05,0.1036693,9.459e-05,0.1036693,0.00026048,0.03829382,2.285e-05,{F516DBA1-A886-463B-9D3B-3B9DB6717E48}
760,13089022401,224.01,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2135,205,0.0461296,0,4444,U,4146.72604905,0.93310667,653.65727907,0.1470876,697.69662285,0.93399816,399.21528879,0.92840765,14.84337481,0.0069524,803.97294208,0.180912,43.10608582,0.00969984,161.05859592,0.21560722,96.74631794,0.22499144,0,0,{C53458DD-D028-4373-8624-1B447C151250}
761,13089020900,209,ARC 10,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,2500,0,0,1,5402,U,5292.09927003,0.97965555,2097.04467531,0.38819783,731.90992618,0.9797991,737.81870377,0.99169181,355.26118899,0.14210448,1671.94436189,0.30950469,801.0292312,0.14828383,246.92401692,0.33055424,223.67011482,0.30063187,106.10204512,0.04244082,{34BABE54-4843-4BD1-B2C5-0BCE37949489}
762,13089020700,207,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,939,0,0,0,2032,U,1994.74328727,0.981665,867.82543715,0.42707945,363.61895135,0.98010499,173.78226,0.97630483,127.99227531,0.136307,0,0,0,0,0,0,0,0,0,0,{B95FB04D-43B5-440F-BDC0-76DBD75D8E45}
763,13089020600,206,ARC 10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,865,0,0,1,2000,U,970.12308693,0.48506154,470.32299757,0.2351615,342.78938985,0.68557878,44.39499104,0.43101933,73.4408778,0.08490275,0,0,0,0,0,0,0,0,0,0,{D41FACFB-13D4-49D9-B25C-C8D4D29C53FE}
764,13089020500,205,ARC 10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1425,17,0.0060671,1,2802,U,1009.94476188,0.3604371,350.88887048,0.12522801,122.62916724,0.34739141,128.22667501,0.30603025,27.15603588,0.01905687,0,0,0,0,0,0,0,0,0,0,{C06D8AC6-DD7E-4332-9EAB-93B6F5A158F0}
765,13089021410,214.10,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1781,20,0.0043716,1,4575,U,2219.96910435,0.48523915,1174.00326671,0.25661274,563.52147999,0.57036587,52.29578033,0.23451023,115.77217025,0.06500403,0,0,0,0,0,0,0,0,0,0,{E27DCC47-3F95-46EB-A5B1-A4E0DEDDA77C}
766,13089021216,212.16,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3972,150,0.0194502,0,7712,U,1718.12506141,0.22278593,318.33853645,0.04127834,342.47557786,0.24925442,206.45314212,0.29964172,64.03886157,0.01612257,0,0,0,0,0,0,0,0,0,0,{ECB68398-BB3B-431D-BFAD-D1934B78F0CC}
767,13089021911,219.11,ARC 10,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1048,0,0,1,2659,U,2658.99999527,1,1630.83138552,0.61332508,797.00000099,1,35.00000014,1,127.23221568,0.12140479,828.1812735,0.31146343,464.86468878,0.17482689,205.58967785,0.25795443,15.75248606,0.45007103,34.51829431,0.0329373,{5FA13E63-0275-4320-B57B-C5D863BD0CC3}
768,13089020802,208.02,ARC 10,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1730,0,0,1,3945,U,2774.31780509,0.70324913,953.71725757,0.24175342,464.14296171,0.53596185,375.88766922,0.77823534,214.76341966,0.12414071,1515.6065439,0.38418417,394.27564756,0.09994313,249.56793943,0.28818469,198.98667449,0.41198069,73.73499256,0.04262138,{B80A3EAA-81AC-40F0-8268-6B3BB8DCFBA8}
769,13089021416,214.16,ARC 10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1081,0,0,1,3280,U,222.29824483,0.06777386,149.20121174,0.04548817,41.61374488,0.05195224,15.20780597,0.17891536,17.83241714,0.01649622,0,0,0,0,0,0,0,0,0,0,{F73AAE65-43AB-46F7-84E1-2118EEDDD87E}
770,13089021413,214.13,ARC 10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1422,0,0,1,5137,U,456.80942461,0.08892533,298.64783539,0.05813662,86.77661029,0.05855372,34.9182805,0.29591763,41.82832465,0.02941514,0,0,0,0,0,0,0,0,0,0,{7E6163B5-AFA4-4443-B8F1-2F86140265D0}
771,13089021411,214.11,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1638,0,0,0,3007,U,531.79426935,0.1768521,80.19078683,0.02666804,81.68892185,0.24384753,47.29119255,0.31527462,8.68943527,0.00530491,0,0,0,0,0,0,0,0,0,0,{A5EF5495-D9B9-4AE0-9B89-948448F9C0A0}
772,13089020400,204,ARC 10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1222,0,0,0,2376,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{AB1E4316-3591-4E5B-BCE3-82E9508C0C22}
773,13089020300,203,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1518,44,0.0123111,0,3574,U,1282.69665678,0.35889666,133.50155903,0.03735354,302.62591744,0.36242625,56.51287284,0.44150682,41.57030743,0.02738492,0,0,0,0,0,0,0,0,0,0,{36F27F45-63D2-42B7-90A4-FD352414371A}
774,13089020100,201,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,675,0,0,0,1750,U,950.83099845,0.543332,138.65143766,0.07922939,223.44731694,0.47541982,71.72818873,0.52741315,32.31651998,0.04787633,0,0,0,0,0,0,0,0,0,0,{A7F60782-0DC4-484F-9184-4E1308013FA8}
775,13089023802,238.02,ARC 10,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1238,1237,0.2816485,1,4392,U,3318.26407086,0.75552461,1726.92377648,0.39319758,775.01877096,0.72296527,120.79725436,0.51622758,153.3986455,0.12390844,1410.40394491,0.32113022,672.52789317,0.15312566,152.69880298,0.14244291,37.7919483,0.16150405,38.7820327,0.03132636,{B9B3B6D5-0A81-4234-A75E-36ADC977495D}
776,13089023801,238.01,ARC 10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1554,3,0.0008069,1,3718,U,2106.28479795,0.56651017,1100.65150954,0.29603322,387.51831877,0.55999757,235.34814478,0.58544315,92.75349161,0.05968693,11.93908229,0.00321116,7.27422461,0.00195649,1.62867494,0.00235358,1.68055012,0.00418047,0.56982156,0.00036668,{AF20869B-8A9C-402C-AE37-57CD8DFF7626}
777,13089023700,237,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,2311,13,0.0022207,1,5854,U,3415.65908528,0.58347439,1968.11859698,0.33620065,908.02276489,0.58962517,387.6537168,0.63033125,225.1520338,0.09742624,1.15685987,0.00019762,0.64509773,0.0001102,0.25048816,0.00016265,0.09228512,0.00015006,0.06451543,2.792e-05,{6CE96412-B043-494E-92D8-CE6F0D8FBCB1}
778,13089023506,235.06,ARC 10,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,2096,224,0.0379019,1,5910,U,4945.23400849,0.83675702,2160.18699583,0.36551387,1090.37197815,0.86951513,698.09668453,0.74107928,222.67641875,0.10623875,1902.70165549,0.32194613,664.7799905,0.11248392,390.80288788,0.31164505,297.377643,0.31568752,74.14824594,0.03537607,{556D370D-7209-4159-8345-AFD238B0BEA3}
779,13089023505,235.05,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,994,8,0.0028975,1,2761,U,2618.78583447,0.94849179,1245.45056725,0.45108677,579.52179604,0.94848084,396.10862179,0.94536664,163.62792185,0.16461562,169.22565574,0.06129144,100.84102833,0.03652337,34.57411223,0.05658611,28.38186487,0.06773715,10.37056582,0.01043316,{3DCAFA67-8F49-4FC7-B550-8B1F6C6414AE}
780,13089023427,234.27,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1011,6,0.0021119,0,2841,U,2840.99999314,1,529.66528103,0.18643621,700.99999542,0.99999999,220.00000202,1.00000001,11.77639712,0.01164827,1966.61987853,0.69222805,365.15123491,0.12852912,446.99405514,0.637652,168.46182435,0.76573557,7.69909006,0.00761532,{53711D55-2F11-449A-8334-CE017AF49CEB}
781,13089023424,234.24,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1698,5,0.0009829,0,5087,U,5087.0000741,1.00000001,1598.61159377,0.31425429,1418.00001054,1.00000001,282.00000347,1.00000001,13.79775647,0.00812589,4792.15900076,0.9420403,1518.36906674,0.29848026,1342.9729294,0.94708951,264.02011026,0.93624153,13.01551353,0.0076652,{B5F9DECC-999C-4352-9A58-7FBA8CFC9BCA}
782,13089023422,234.22,ARC 10,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1809,3,0.0005818,1,5156,U,5155.99998525,1,1434.20166192,0.27816169,1519.99999239,0.99999999,218.99999672,0.99999999,133.22249465,0.07364428,5155.62551332,0.99992737,1434.07049794,0.27813625,1519.90107528,0.99993492,218.96113643,0.99982254,133.21601901,0.0736407,{D252438A-F5F6-4BE9-B317-88F5ACC148A1}
783,13089023421,234.21,ARC 10,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,2972,136,0.0174538,1,7792,U,7791.9999944,1,3058.69926465,0.39254354,2359.99998873,1,357.00000047,1,277.25337415,0.09328848,5857.93320358,0.75178814,2224.18649161,0.28544488,1810.2277235,0.76704565,240.77637079,0.67444362,165.72856446,0.05576331,{5A72DAC4-C536-486E-8EF2-225C258C34CA}
784,13089023315,233.15,ARC 10,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1750,37,0.0069785,0,5302,R,5302.00002067,1,1857.67119991,0.35037178,1601.00001174,1.00000001,290.00000046,1,69.07233098,0.0394699,5296.80674702,0.99902051,1856.59152384,0.35016815,1599.93675246,0.99933589,289.09439533,0.99687723,68.97441133,0.03941395,{7C7BB78A-7D5E-4188-8BE8-2EF4269D7C1E}
785,13089023314,233.14,ARC 10,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,2011,25,0.004335,1,5767,U,5766.99996159,0.99999999,3019.41532737,0.52356777,1579.99999104,0.99999999,394.99999896,1,79.55132644,0.03955809,5189.91895101,0.89993393,2766.1357686,0.479649,1409.44966682,0.89205675,360.36742897,0.9123226,73.9574897,0.03677647,{C96DCFDC-06FD-4C89-A8C6-83E131711B7F}
786,13089023115,231.15,ARC 10,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,7,3219,0.9972119,1,3228,U,3227.99987411,0.99999996,3227.99987411,0.99999996,53.99999762,0.99999996,21.99999931,0.99999997,0,0,3227.99987411,0.99999996,3227.99987411,0.99999996,53.99999762,0.99999996,21.99999931,0.99999997,0,0,{98D36726-CE57-4990-BFBB-3FFC219D986E}
787,13089023413,234.13,ARC 10,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1274,7,0.0020337,1,3442,U,3100.7048315,0.90084394,1091.76052503,0.31718783,660.34086698,0.90210501,422.31848766,0.89664222,6.23030841,0.00489035,1483.51136083,0.43100272,493.04219279,0.14324294,332.55489108,0.45430996,173.18914329,0.36770519,0.59434345,0.00046652,{8C9FD646-9EC9-4EB2-94F2-28A233E2FF43}
788,13089023414,234.14,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2249,14,0.0022422,0,6244,U,4840.0419904,0.77515086,1566.18299145,0.25083008,1126.0679786,0.73551142,566.47155937,0.80350576,95.98148778,0.04267741,2170.02502804,0.34753764,621.80129542,0.09958381,448.75951613,0.29311529,273.71157357,0.38824337,43.96630923,0.01954927,{3121292B-BB0A-4CF3-BCC9-B8ADF9F970D7}
789,13089023206,232.06,ARC 10,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,2533,13,0.0018028,1,7211,U,5430.00891241,0.75301746,2283.67288818,0.31669295,1439.6631623,0.77276606,448.95853621,0.66512376,216.49816573,0.08547105,1041.67272696,0.14445607,450.17579979,0.06242904,263.92208067,0.1416651,89.62403042,0.13277634,46.20319778,0.0182405,{C14EBBA4-1646-4A10-BE37-467204B1FDDC}
790,13089021907,219.07,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,3325,40,0.0046458,0,8610,U,6741.03900541,0.78293136,1815.61982748,0.21087338,1845.65179397,0.82321668,637.72508219,0.56737107,147.89896213,0.04448089,2837.61180238,0.32957164,802.52559702,0.09320855,751.79295806,0.33532246,297.91480383,0.26504876,74.13188898,0.0222953,{9F21AD69-51FB-4807-B11F-3236B56D08E1}
791,13089023204,232.04,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2296,22,0.0033323,0,6602,U,4921.5120502,0.74545775,1741.11597071,0.26372553,1196.56954217,0.71909227,462.09736683,0.78056988,40.01416877,0.01742777,542.25859825,0.0821355,201.64733591,0.03054337,132.75076865,0.07977811,34.31373238,0.05796239,7.38012974,0.00321434,{1058E732-DB5A-4A9A-9B8C-01F0346BF6B1}
792,13089023113,231.13,ARC 10,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1383,0,0,1,3187,U,3162.59397274,0.99234201,1800.96535406,0.56509738,816.51916562,0.99575508,124.51470055,0.9727711,538.6746943,0.38949725,2105.75192183,0.6607317,1176.61072361,0.36919069,572.88570515,0.6986411,64.87830032,0.50686172,326.67343472,0.23620639,{87850638-E108-4A63-8A03-F90DCF3099EE}
793,13089022010,220.10,ARC 10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,688,6,0.0027868,1,2153,U,1503.86393587,0.69849695,686.56489435,0.31888755,426.68365451,0.69492452,108.80169108,0.68428737,73.32096118,0.10657116,24.81266689,0.01152469,11.32782412,0.00526141,6.22551107,0.01013927,2.90928614,0.0182974,1.41136169,0.0020514,{BC41E50C-63B1-427A-B14B-E37A0F7F9B1C}
794,13089023111,231.11,ARC 10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,582,1,0.0006289,0,1590,U,471.94642131,0.29682165,134.57847169,0.08464055,137.3357176,0.35395804,36.98450306,0.2175559,13.78928249,0.02369293,0,0,0,0,0,0,0,0,0,0,{D211392A-E9C0-46F0-974F-A58C55EDEB5D}
795,13089021814,218.14,ARC 10,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,2506,8,0.0013313,1,6009,U,5240.92429219,0.87217911,3180.14078858,0.52922962,1421.43719666,0.92481275,172.73235591,0.63271925,284.96980644,0.11371501,2500.80226453,0.41617611,1768.83839642,0.29436485,729.89807878,0.47488489,45.58918702,0.16699336,174.33275861,0.06956614,{38465C7C-2A6B-435E-AD0E-F068C347EFB1}
796,13089021409,214.09,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1149,41,0.0121734,1,3368,U,1955.99691563,0.58075918,1239.44450447,0.36800609,422.78858807,0.54203665,36.472335,0.4862978,127.99458218,0.1113965,0,0,0,0,0,0,0,0,0,0,{95A5AF16-4256-4087-8A8C-8B63611369DF}
797,13089021218,212.18,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3329,0,0,0,5652,U,2969.81361371,0.52544473,343.30824798,0.06074102,440.06018882,0.57599501,308.23497601,0.61646995,37.36508409,0.01122412,401.91563916,0.07111034,16.61392721,0.00293948,61.02667912,0.07987785,60.89657892,0.12179316,4.93335049,0.00148193,{E24A96B5-B4D4-4DF2-AEA8-3BFFB34997BC}
798,13089023507,235.07,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1483,2,0.0004844,0,4129,U,2793.79275156,0.67662697,1328.274402,0.32169397,660.26662606,0.67511925,287.16834441,0.70731119,167.89888347,0.1132157,439.50439144,0.1064433,262.5054186,0.06357603,122.45318131,0.12520775,30.31004069,0.07465527,40.06338864,0.0270151,{F3AD9E3F-6021-4074-971C-1E8DA3F16D18}
799,13089023412,234.12,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,2266,29,0.0047682,0,6082,U,5610.37368746,0.92245539,1586.22704132,0.26080681,1333.04303996,0.90437113,713.22469305,0.94341891,145.26530411,0.06410649,3856.06249454,0.63401225,962.60916806,0.15827181,894.87592873,0.60710714,512.75063368,0.67824158,60.03902945,0.0264956,{B4F4A723-83D0-4DD9-91D3-C98C0874CF0E}
800,13089023416,234.16,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,2474,23,0.0033577,0,6850,U,5101.23693244,0.74470612,1295.66089453,0.18914758,1409.81019685,0.7463262,381.69925799,0.85582793,107.83496409,0.04358729,3852.6442536,0.56242982,969.63970557,0.14155324,1098.11688695,0.5813218,264.96840838,0.59409957,68.48419113,0.02768156,{9FBF6584-C1E1-4FE4-A2DD-A4B0479C55E8}
801,13089023102,231.02,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1457,14,0.0044081,0,3176,U,2618.60371082,0.82449739,1098.45965909,0.34586261,551.71370319,0.82715698,257.34682478,0.77748285,268.25803896,0.1841167,686.46831735,0.21614242,281.23644524,0.08855052,149.79982447,0.22458744,62.31591977,0.18826562,72.01650976,0.04942794,{ECAC7F40-432C-4BB2-AEB3-22FEDE87339D}
802,13089023000,230,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,967,0,0,0,1958,U,1609.27233578,0.82189598,286.99845731,0.14657735,340.81808705,0.91127831,202.28766065,0.72245593,37.88834658,0.03918133,0,0,0,0,0,0,0,0,0,0,{AFD6F8CB-F88D-4FAB-8DC3-23F5F6DA87B5}
803,13089021906,219.06,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1809,19,0.0038176,0,4977,U,4064.72213366,0.81670125,1460.46227713,0.29344229,1143.51445607,0.82504651,305.80258098,0.84475851,93.67707778,0.0517839,96.6147258,0.01941224,25.543391,0.00513229,25.30888443,0.01826038,12.02366573,0.03321455,1.71638595,0.0009488,{B56D7643-CE1D-4BBA-AAC4-C594A7DA8B91}
804,13089021217,212.17,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,950,0,0,0,2300,U,2300.00001672,1.00000001,360.28480868,0.15664557,533.00000414,1.00000001,318.00000263,1.00000001,122.27722808,0.12871287,1155.29561608,0.50230244,180.97193766,0.07868345,269.85632422,0.50629704,218.9338206,0.68847113,58.18674186,0.0612492,{BB545BAC-3DD6-4C80-9286-5E6DB53E0C22}
805,13089021215,212.15,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2657,0,0,0,5371,U,732.66810596,0.13641186,137.1509559,0.02553546,148.28366759,0.13641552,37.55920929,0.09581431,25.82101986,0.00971811,0,0,0,0,0,0,0,0,0,0,{201AB34B-BF1C-4226-B5D8-AC1D8BAD43AF}
806,13089021414,214.14,ARC 10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1436,0,0,1,3980,U,1058.12753709,0.26586119,606.7884455,0.15245941,239.15931702,0.24886505,19.28264427,0.26414581,59.34907737,0.04132944,0,0,0,0,0,0,0,0,0,0,{92CFDB1D-72EA-41E8-B2B0-E8F69E70ED1E}
807,13089021101,211.01,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1256,3,0.0008808,0,3406,U,2642.3775939,0.77580082,245.38053978,0.07204361,698.33991196,0.78201558,321.64923962,0.67715629,0,0,961.80684322,0.28238604,89.31679045,0.02622337,247.35253194,0.27699052,80.03443547,0.16849355,0,0,{11B56ECA-4E17-49AE-9995-EBB35F3A8AB5}
808,13089023316,233.16,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2778,15,0.0018997,0,7896,U,6490.39559952,0.82198526,1533.30335127,0.19418735,1991.41469591,0.84203581,343.41507907,0.78405269,79.50609964,0.02861991,3527.59959924,0.4467578,893.38259442,0.11314369,1131.85296355,0.47858476,149.85743264,0.34214026,42.93334912,0.01545477,{04A6BF73-88D4-44A9-AB13-1F9D0E6E948F}
809,13089023313,233.13,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1612,13,0.0028279,0,4597,U,4597.00004548,1.00000001,1565.68594513,0.34058863,1383.00000695,1.00000001,229.00000225,1.00000001,28.42089106,0.01763083,3327.11425851,0.72375772,1153.26738944,0.25087392,1003.20410838,0.72538258,162.02285613,0.70752339,13.57460468,0.00842097,{DD64BF72-F438-490A-8442-4680E597BB44}
810,13089022900,229,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1634,30,0.0084459,0,3552,U,2590.9551389,0.72943557,814.69445844,0.22936218,451.34674328,0.76499448,247.33702896,0.72746185,76.32262737,0.04670907,21.30056286,0.00599678,17.25767946,0.00485858,2.5442788,0.00431234,4.97381926,0.01462888,3.78932685,0.00231905,{4F2A0912-E0EC-438B-A831-13E1BA19568A}
811,13089022800,228,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1311,360,0.0986842,0,3648,U,3527.15020102,0.96687231,767.41236548,0.21036523,863.52509945,0.97243818,248.42936372,0.98583081,58.12707025,0.04433796,1122.55494851,0.30771791,323.17511287,0.08858967,305.71282215,0.3442712,126.46918396,0.50186184,10.19565882,0.00777701,{716A9C9C-8BD6-4CF9-85AD-EB1442A06408}
